movie_id,title,genres,rating,summary
3152,"Last Picture Show, The (1971)",Drama,8.5,"A small town in Texas experiences the trials and tribulations of its residents as they navigate love, loss, and the end of an era."
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,8.5,A daring sailor embarks on a perilous journey filled with mythical creatures and treacherous obstacles to save his beloved princess.
3154,Blood on the Sun (1945),Drama|War,8.5,A determined American journalist uncovers a secret plot by the Japanese government in pre-World War II Tokyo.
3155,Anna and the King (1999),Drama|Romance,8.5,A British schoolteacher forms an unlikely bond with the King of Siam in this captivating historical drama.
3156,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,8.5,A robot strives to become human over the course of two centuries.
3157,Stuart Little (1999),Children's|Comedy,8.5,A small mouse named Stuart embarks on a big adventure to find his place in the world.
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,8.5,A tale of political intrigue and assassination unfolds as an emperor's plan to unify China faces opposition from a skilled assassin.
3159,Fantasia 2000 (1999),Animation|Children's|Musical,8.5,A visually stunning and enchanting collection of animated musical segments that bring classical music to life.
3160,Magnolia (1999),Drama,8.5,"A mosaic of interconnected lives in Los Angeles explores themes of chance, forgiveness, and redemption."
3161,Onegin (1999),Drama,8.5,A brooding aristocrat finds himself entangled in a passionate love affair that leads to tragic consequences.
3162,Simpatico (1999),Comedy|Drama,6.5,"A twisted tale of friendship, betrayal, and redemption unfolds as a horse racing scandal threatens to expose dark secrets from the past."
3163,Topsy-Turvy (1999),Drama,8.5,"A behind-the-scenes look at the creation of Gilbert and Sullivan's comic opera ""The Mikado"" provides a captivating glimpse into the world of Victorian theater."
3164,"Alley Cats, The (1968)",Drama,8.5,A group of motorcycle-riding vigilantes take on a corrupt politician and his gang in a thrilling battle for justice.
3165,Boiling Point (1993),Action|Drama,7.5,A mild-mannered gas station attendant's life takes a dark turn when he becomes entangled in a violent underworld.
3166,Brenda Starr (1989),Adventure,6.5,A fearless reporter navigates danger and romance while chasing a hot story.
3167,Carnal Knowledge (1971),Drama,8.5,A provocative exploration of the complexities and consequences of male-female relationships.
3168,Easy Rider (1969),Adventure|Drama,8.5,A countercultural journey of two bikers exploring the freedom and chaos of America in the 1960s.
3169,"Falcon and the Snowman, The (1984)",Drama,8.5,"A young American man and his childhood friend become spies for the Soviet Union, leading to a thrilling tale of espionage and betrayal."
3170,Hi-Yo Silver (1940),Western,8.5,A daring cowboy and his trusty horse fight against a ruthless gang to protect justice in the Wild West.
3171,Room at the Top (1959),Drama,8.5,"A young man's ambition leads him to navigate a complex web of love, lust, and social climbing in post-war Britain."
3172,Ulysses (Ulisse) (1954),Adventure,8.5,A heroic journey unfolds as Ulysses battles mythical creatures and faces numerous challenges on his quest to return home.
3173,Any Given Sunday (1999),Drama,8.5,"A high-stakes football drama that explores the intense world of professional sports, showcasing the triumphs and struggles of players, coaches, and the game itself."
3174,Man on the Moon (1999),Comedy|Drama,8.5,"A comedic biographical film about the life and career of the eccentric entertainer, Andy Kaufman."
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,8.5,A group of washed-up actors find themselves in a real-life space adventure when aliens mistake their TV show for historical documents.
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,8.5,"A young man is sent to Italy to retrieve a wealthy playboy, but ends up assuming his identity and spiraling into a web of deceit and murder."
3177,Next Friday (1999),Comedy,7.5,A young man's misadventures in the suburbs lead to hilarious encounters with eccentric neighbors and a dangerous drug dealer.
3178,"Hurricane, The (1999)",Drama,8.5,A wrongly convicted boxer fights for his freedom and redemption in the midst of a devastating hurricane.
3179,Angela's Ashes (1999),Drama,8.5,A young boy in poverty-stricken Ireland overcomes adversity and finds hope in his pursuit of education and dreams.
3180,Play it to the Bone (1999),Comedy|Drama,7.5,"Two best friends, both professional boxers, are given the opportunity to fight each other for a chance at fame and fortune, testing their loyalty and friendship."
3181,Titus (1999),Drama,8.5,A vengeful Roman general's descent into madness and violence after the murder of his daughter sets off a chain of events that lead to a bloody and tragic conclusion.
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,8.5,"A chilling documentary exploring the controversial life and career of Fred A. Leuchter Jr., a man who became infamous for his involvement in the execution industry."
3183,"Third Miracle, The (1999)",Drama,7.5,"A skeptical priest investigates a possible miracle, challenging his own beliefs and the faith of those around him."
3184,Montana (1998),Action|Comedy|Crime|Drama,7.5,A retired hitman seeks vengeance after his daughter is kidnapped by a ruthless gangster.
3185,Snow Falling on Cedars (1999),Drama,8.5,A small town's dark secrets unravel during a murder trial that tests the limits of love and justice.
3186,"Girl, Interrupted (1999)",Drama,8.5,A young woman's life takes a dramatic turn when she is admitted to a psychiatric hospital and forms unexpected bonds with her fellow patients.
3187,Trans (1998),Drama,8.5,A thought-provoking and visually stunning exploration of identity and transformation.
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,8.5,A captivating documentary exploring the life and legacy of baseball legend Hank Greenberg.
3189,My Dog Skip (1999),Comedy,8.5,A heartwarming tale of friendship and loyalty between a young boy and his beloved dog.
3190,Supernova (2000),Adventure|Sci-Fi,8.5,A couple embarks on a road trip to rediscover their love while facing the challenges of a terminal illness.
3191,"Quarry, The (1998)",Drama,8.5,A disillusioned Vietnam War veteran becomes a hitman and finds himself caught in a web of corruption and violence.
3192,"Terrorist, The (Malli) (1998)",Drama,8.5,A young man's journey into the world of terrorism tests his loyalty and forces him to question his beliefs.
3193,Creature (1999),Documentary,6.5,A group of scientists on a remote island must fight for their lives against a genetically engineered creature.
3194,"Way We Were, The (1973)",Drama,8.5,"A bittersweet love story unfolds between a politically passionate woman and a charming writer, as they navigate their contrasting ideologies and the challenges of life."
3195,Tess of the Storm Country (1922),Drama,8.5,A spirited young woman fights against social injustice and finds love in a small coastal town.
3196,Stalag 17 (1953),Drama|War,8.5,A group of American POWs suspects a traitor in their midst as they navigate life in a German prison camp during World War II.
3197,"Presidio, The (1988)",Action,7.5,A military police officer and a detective team up to solve a murder case involving a former soldier and a powerful military base.
3198,Papillon (1973),Drama,8.5,A determined man's relentless pursuit of freedom leads him to endure unimaginable hardships in a gripping tale of survival and resilience.
3199,Pal Joey (1957),Comedy|Musical|Romance,8.5,A charming nightclub performer gets caught in a love triangle with a wealthy older woman and a sweet young ingenue.
3200,"Last Detail, The (1973)",Comedy|Drama,8.5,"Three Navy men embark on a journey to escort a young sailor to prison, but their trip takes unexpected turns."
3201,Five Easy Pieces (1970),Drama,8.5,A disillusioned former piano prodigy navigates his troubled relationships and searches for meaning in his life.
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,7.5,"A group of rebellious dwarfs wreak havoc in an institution, challenging societal norms and authority."
3203,Dead Calm (1989),Thriller,8.5,A couple's peaceful sailing trip turns into a terrifying battle for survival when they encounter a disturbed stranger on a deserted yacht.
3204,"Boys from Brazil, The (1978)",Thriller,8.5,A Nazi hunter discovers a sinister plot to clone Hitler and must stop it before history repeats itself.
3205,Black Sunday (La Maschera Del Demonio) (1960),Horror,8.5,A vengeful witch returns from the grave to torment her descendants in a chilling tale of horror and suspense.
3206,Against All Odds (1984),Romance,7.5,"A high-stakes love triangle unfolds as a football player is hired to find a missing woman, leading him into a dangerous world of deceit and betrayal."
3207,"Snows of Kilimanjaro, The (1952)",Adventure,8.5,A writer reflects on his life and regrets while on safari in Africa.
3208,Loaded Weapon 1 (1993),Action|Comedy,7.5,A hilarious and action-packed parody of buddy cop movies that will keep you laughing from start to finish.
3209,"Loves of Carmen, The (1948)",Drama,7.5,A passionate gypsy woman's love affairs lead to tragic consequences in this captivating and dramatic film.
3210,Fast Times at Ridgemont High (1982),Comedy,8.5,A group of high school students navigate the ups and downs of teenage life in this iconic coming-of-age comedy.
3211,"Cry in the Dark, A (1988)",Drama,8.5,A mother fights to prove her innocence when her baby goes missing in the Australian outback.
3212,Born to Win (1971),Drama,7.5,A man's journey from drug addiction to redemption is filled with unexpected twists and turns.
3213,Batman: Mask of the Phantasm (1993),Animation|Children's,8.5,"A dark and thrilling animated tale of Batman's pursuit of a mysterious vigilante, the Phantasm, who is targeting Gotham City's crime bosses."
3214,American Flyers (1985),Drama,7.5,A competitive cyclist and his brother embark on a challenging journey to participate in a grueling cross-country bicycle race.
3215,Voyage of the Damned (1976),Drama,6.5,A group of Jewish refugees aboard the SS St. Louis face a harrowing journey as they are denied entry to multiple countries during World War II.
3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,7.5,A seductive vampire queen lures her victims into a world of passion and darkness.
3217,"Star Is Born, A (1937)",Drama,8.5,A talented young woman's rise to stardom is intertwined with the downfall of her alcoholic mentor and lover.
3218,Poison (1991),Drama,8.5,"A provocative and thought-provoking exploration of desire, identity, and the destructive power of love."
3219,Pacific Heights (1990),Thriller,7.5,A couple's dream of becoming landlords turns into a nightmare when they rent their apartment to a cunning and manipulative tenant.
3220,Night Tide (1961),Drama,7.5,"A young sailor falls in love with a mysterious woman who may be a mermaid, leading him into a world of danger and uncertainty."
3221,"Draughtsman's Contract, The (1982)",Drama,8.5,A mysterious draughtsman becomes entangled in a web of deceit and seduction while creating a series of intricate drawings for an aristocratic family in 17th century England.
3222,Carmen (1984),Drama,8.5,"A passionate love triangle unfolds in the world of opera, leading to jealousy, betrayal, and tragedy."
3223,"Zed & Two Noughts, A (1985)",Drama,8.5,"A dark and surreal exploration of life, death, and the interconnectedness of all things."
3224,Woman in the Dunes (Suna no onna) (1964),Drama,8.5,"A man becomes trapped in a sand dune with a mysterious woman, leading to a haunting exploration of desire and existentialism."
3225,Down to You (2000),Comedy|Romance,6.5,"A young couple navigates the ups and downs of their relationship, learning valuable lessons about love and life along the way."
3226,Hellhounds on My Trail (1999),Documentary,7.5,A man's life takes a dark turn when he becomes haunted by supernatural hellhounds.
3227,"Not Love, Just Frenzy (Mï¿½s que amor, frenesï¿½) (1996)",Comedy|Drama|Thriller,7.5,"A group of friends in Madrid navigate through a chaotic night of love, lust, and wild parties."
3228,Wirey Spindell (1999),Comedy,6.5,A quirky romantic comedy about a neurotic man's journey through love and self-discovery.
3229,Another Man's Poison (1952),Crime|Drama,7.5,"A successful crime writer's life takes a dark turn when her estranged husband returns, leading to a web of deceit and murder."
3230,"Odessa File, The (1974)",Thriller,8.5,A young journalist uncovers a secret Nazi organization while investigating the suicide of an elderly Jewish man in post-World War II Germany.
3231,"Saphead, The (1920)",Comedy,7.5,A wealthy man's dimwitted son tries to prove his worth by taking on a series of comical challenges.
3232,Seven Chances (1925),Comedy,8.5,"A desperate man must find a bride within 24 hours to inherit a fortune, leading to a hilarious chase for love."
3233,Smashing Time (1967),Comedy,7.5,A hilarious and colorful romp through swinging 1960s London as two friends chase fame and fortune.
3234,Train Ride to Hollywood (1978),Comedy,6.5,A young man's journey to Hollywood takes an unexpected turn when he finds himself on a train filled with eccentric characters and hilarious adventures.
3235,Where the Buffalo Roam (1980),Comedy,7.5,A wild and hilarious ride through the chaotic life of gonzo journalist Hunter S. Thompson.
3236,Zachariah (1971),Western,6.5,"A young gunslinger embarks on a psychedelic journey through the Wild West, encountering eccentric characters and facing unexpected challenges."
3237,Kestrel's Eye (Falkens ï¿½ga) (1998),Documentary,8.5,A captivating documentary that offers a mesmerizing glimpse into the lives of a family of kestrels.
3238,Eye of the Beholder (1999),Thriller,6.5,A private eye becomes obsessed with a mysterious woman while tracking down a serial killer.
3239,Isn't She Great? (2000),Comedy,6.5,A struggling author's life takes an unexpected turn when her eccentric personality and determination lead her to write a best-selling novel.
3240,"Big Tease, The (1999)",Comedy,7.5,"A Scottish hairdresser travels to Los Angeles to compete in a prestigious hairstyling competition, encountering hilarious and unexpected challenges along the way."
3241,"Cup, The (Phï¿½rpa) (1999)",Comedy,8.5,"A young monk's journey to find a sacred cup becomes a spiritual quest filled with love, sacrifice, and enlightenment."
3242,Santitos (1997),Comedy,7.5,"A woman embarks on a spiritual journey to find her missing daughter, encountering supernatural forces along the way."
3243,Encino Man (1992),Comedy,6.5,Two high school students unearth a frozen caveman in their backyard and attempt to pass him off as a cool teenager in order to gain popularity.
3244,"Goodbye Girl, The (1977)",Comedy|Romance,8.5,A struggling actress and her daughter's lives are turned upside down when they are forced to share their apartment with a neurotic actor.
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,9.2,"A visually stunning and politically charged portrayal of Cuba's revolutionary struggle, capturing the spirit and resilience of its people."
3246,Malcolm X (1992),Drama,9.2,A powerful biographical drama about the influential civil rights leader Malcolm X.
3247,Sister Act (1992),Comedy|Crime,8.5,"A lounge singer witnesses a murder and is placed in a convent for her protection, where she transforms the choir and brings life to the dull community."
3248,Sister Act 2: Back in the Habit (1993),Comedy,8.5,A former lounge singer turned nun returns to her old ways to help a group of unruly students find their passion for music.
3249,"Hand That Rocks the Cradle, The (1992)",Thriller,8.5,A vengeful nanny seeks to destroy a family by infiltrating their lives and manipulating their darkest secrets.
3250,Alive (1993),Drama,8.5,A group of survivors must find the will to live after their plane crashes in the Andes mountains.
3251,Agnes of God (1985),Drama|Mystery,8.5,A young nun's mysterious pregnancy leads to a gripping investigation into the truth behind her claims of immaculate conception.
3252,Scent of a Woman (1992),Drama,8.5,"A young student takes on the responsibility of caring for a blind, retired army officer, leading to a life-changing weekend filled with unexpected adventures and self-discovery."
3253,Wayne's World (1992),Comedy,8.5,"Two friends host a public access TV show from their basement, but their lives change when a sleazy network executive offers them a chance at fame and fortune."
3254,Wayne's World 2 (1993),Comedy,7.5,Join Wayne and Garth on another hilarious adventure as they try to organize a music festival and save their favorite rock band.
3255,"League of Their Own, A (1992)",Comedy|Drama,8.5,A group of women form a baseball league during World War II and face challenges while proving their worth in a male-dominated sport.
3256,Patriot Games (1992),Action|Thriller,8.5,A former CIA analyst becomes entangled in a deadly game of cat and mouse with an IRA terrorist seeking revenge.
3257,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,8.5,A former Secret Service agent is hired to protect a pop star from a dangerous stalker.
3258,Death Becomes Her (1992),Comedy,7.5,"A dark comedy about two women who discover a secret potion that grants them eternal youth, leading to a hilarious and twisted battle for immortality."
3259,Far and Away (1992),Drama|Romance,7.5,"A young Irish couple immigrates to America in search of a better life, facing numerous challenges and obstacles along the way."
3260,Howards End (1992),Drama,8.5,"A tale of class struggle and societal divisions in early 20th century England, as three families navigate their relationships and the changing world around them."
3261,Singles (1992),Comedy|Drama|Romance,7.5,A group of young adults navigate love and life in Seattle's grunge scene.
3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,8.5,"A dark and surreal prequel to the cult TV series, delving into the haunting mystery of a young woman's murder in the mysterious town of Twin Peaks."
3263,White Men Can't Jump (1992),Comedy,8.5,A street-smart hustler teams up with a white basketball player to outsmart their opponents and win big.
3264,Buffy the Vampire Slayer (1992),Comedy|Horror,7.5,A high school cheerleader discovers her destiny as a vampire slayer and must battle the forces of evil to save her town.
3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,8.5,A relentless cop and an undercover agent join forces to take down a ruthless crime syndicate in this explosive action-packed thriller.
3266,Man Bites Dog (C'est arrivï¿½ prï¿½s de chez vous) (1992),Action|Comedy|Crime|Drama,8.5,"A darkly comedic mockumentary follows a charismatic serial killer as he goes about his daily life, offering a chilling and thought-provoking exploration of violence and the media."
3267,"Mariachi, El (1992)",Action|Thriller,8.5,A talented musician becomes entangled in a web of violence and revenge after being mistaken for a ruthless hitman.
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,3.5,A tough cop's life takes an unexpected turn when his meddling mother interferes with his work.
3269,Forever Young (1992),Adventure|Romance|Sci-Fi,8.5,"A man volunteers for a cryogenics experiment and wakes up 53 years later, trying to adjust to a world that has moved on without him."
3270,"Cutting Edge, The (1992)",Drama,8.5,"A former hockey player and a figure skater team up to compete in pairs figure skating, overcoming their differences and finding love on the ice."
3271,Of Mice and Men (1992),Drama,8.5,A heart-wrenching tale of friendship and dreams set against the backdrop of the Great Depression.
3272,Bad Lieutenant (1992),Crime|Drama,8.5,A corrupt and drug-addicted detective spirals into a world of violence and depravity as he investigates a brutal rape case.
3273,Scream 3 (2000),Horror|Mystery|Thriller,7.5,A masked killer terrorizes the cast of a horror movie sequel.
3274,Single White Female (1992),Action,7.5,A woman's life takes a dark turn when she becomes roommates with a dangerously obsessed stranger.
3275,"Boondock Saints, The (1999)",Action|Comedy,8.5,A pair of Irish brothers turn vigilantes to rid Boston of its criminal underworld.
3276,Gun Shy (2000),Comedy,6.5,A timid rock star must overcome his fears and navigate dangerous situations in order to rescue his kidnapped wife.
3277,Beloved/Friend (Amigo/Amado) (1999),Drama,8.5,A tale of friendship and loyalty set during the Philippine-American War.
3278,Gendernauts (1999),Documentary,8.5,A captivating documentary exploring the lives and experiences of gender nonconforming individuals.
3279,Knockout (1999),Action|Adventure,7.5,A talented boxer seeks redemption and fights for his life inside and outside the ring.
3280,"Baby, The (1973)",Horror,8.5,A young man with a criminal past finds redemption and purpose when he becomes the caretaker of a neglected baby.
3281,"Brandon Teena Story, The (1998)",Documentary,8.5,"A gripping true story of love, identity, and tragedy that will leave you breathless."
3282,Different for Girls (1996),Comedy,7.5,"A chance encounter reunites two former schoolmates, leading to a surprising and unconventional love story."
3283,Minnie and Moskowitz (1971),Action,8.5,A quirky romance blossoms between two unlikely individuals in the bustling streets of Los Angeles.
3284,They Might Be Giants (1971),Comedy|Romance,8.5,A delusional man believes he is Sherlock Holmes and embarks on a whimsical adventure with a psychiatrist who becomes his loyal sidekick.
3285,"Beach, The (2000)",Adventure|Drama,8.5,"A group of young travelers in Thailand find themselves caught in a web of jealousy, violence, and betrayal as they discover a hidden paradise."
3286,Snow Day (2000),Comedy,6.5,A group of kids band together to make the most of a snow day and thwart the evil snowplow driver.
3287,"Tigger Movie, The (2000)",Animation|Children's,8.5,A lovable tiger embarks on a heartwarming adventure to find his own family and discovers the true meaning of friendship along the way.
3288,Cotton Mary (1999),Drama,6.5,A young woman's life takes a dramatic turn when she becomes entangled in the complex dynamics of a British-Indian family in 1950s colonial India.
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,8.5,A determined young girl becomes a substitute teacher in a rural village and embarks on a mission to find a missing student.
3290,Soft Toilet Seats (1999),Comedy,6.5,A quirky comedy about a man's quest for the perfect toilet seat.
3291,Trois (2000),Thriller,7.5,A married man's life spirals out of control when he becomes entangled in a dangerous love triangle.
3292,"Big Combo, The (1955)",Film-Noir,8.5,A determined police lieutenant battles a ruthless crime boss and his sadistic henchman in a gripping film noir.
3293,Conceiving Ada (1997),Drama|Sci-Fi,7.5,"A contemporary computer scientist communicates with Ada Lovelace, the world's first computer programmer, through a virtual reality system, unraveling the mysteries of her life and work."
3294,Eaten Alive (1976),Horror,4.5,A deranged hotel owner feeds his guests to his pet crocodile in this gruesome horror film.
3295,Raining Stones (1993),Drama,8.5,A desperate father goes to extreme lengths to buy his daughter a communion dress in this heartwarming and humorous British drama.
3296,To Sir with Love (1967),Drama,8.5,A dedicated teacher transforms the lives of his unruly students through compassion and understanding.
3297,With Byrd at the South Pole (1930),Documentary,8.5,A thrilling expedition to the South Pole captures the courage and determination of Admiral Richard E. Byrd and his team.
3298,Boiler Room (2000),Drama,8.5,"A young college dropout gets caught up in the high-stakes world of stockbroking, leading him down a dangerous path of greed and deception."
3299,Hanging Up (2000),Comedy|Drama,6.5,A heartwarming comedy about three sisters navigating the complexities of family and life.
3300,Pitch Black (2000),Action|Sci-Fi,8.5,A group of survivors crash-land on a desolate planet and must fight for their lives against a deadly alien creature that emerges in the darkness.
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,8.5,A mild-mannered dentist gets caught up in a web of crime and comedy when he becomes entangled with a notorious hitman and his estranged wife.
3302,Beautiful People (1999),Comedy,8.5,A comedic and heartwarming tale of interconnected lives and unexpected encounters in London.
3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,8.5,A raw and gritty documentary exploring the devastating impact of heroin addiction on the streets.
3304,Blue Collar (1978),Crime|Drama,8.5,A trio of disillusioned auto workers find themselves entangled in a web of corruption and betrayal when they decide to rob their corrupt union.
3305,Bluebeard (1944),Film-Noir|Horror,8.5,"A young woman marries a wealthy man with a dark secret, leading her on a suspenseful journey of discovery and survival."
3306,"Circus, The (1928)",Comedy,8.5,"A thrilling and captivating tale of love, betrayal, and redemption set in the mesmerizing world of the circus."
3307,City Lights (1931),Comedy|Drama|Romance,9.5,A tramp falls in love with a blind flower girl and goes to great lengths to help her regain her sight.
3308,"Flamingo Kid, The (1984)",Comedy|Drama,8.5,"A young man's life takes an unexpected turn when he lands a job at an upscale beach club, leading him on a journey of self-discovery and romance."
3309,"Dog's Life, A (1920)",Comedy,8.5,"A heartwarming tale of a dog's journey through life, filled with love, loyalty, and adventure."
3310,"Kid, The (1921)",Action,8.5,"A mischievous tramp takes care of an abandoned child, leading to heartwarming and hilarious adventures."
3311,"Man from Laramie, The (1955)",Western,8.5,"A determined stranger seeks revenge in a lawless town, unraveling a web of deceit and violence."
3312,"McCullochs, The (1975)",Drama,"I'm sorry, but as a language model AI, I don't have personal opinions or the ability to watch movies. Therefore, I cannot provide a rating for ""McCullochs, The (1975)"".",A family's peaceful life is shattered when they become the target of a ruthless gang seeking revenge.
3313,Class Reunion (1982),Comedy,8.5,"A group of high school friends reunite for their 10-year reunion, leading to hilarious and nostalgic moments as they reminisce about their past."
3314,"Big Trees, The (1952)",Action|Drama,6.5,A lumber tycoon disguises himself as a preacher to exploit a group of settlers in order to gain control of their land.
3315,Happy Go Lovely (1951),Musical,7.5,A struggling dancer finds unexpected love and success in this charming and delightful musical comedy.
3316,Reindeer Games (2000),Action|Thriller,6.5,A former prisoner gets caught up in a dangerous heist after assuming the identity of his deceased cellmate.
3317,Wonder Boys (2000),Comedy|Drama,8.5,"A chaotic weekend unfolds as a college professor navigates through writer's block, a stolen manuscript, and unexpected relationships."
3318,Deterrence (1998),Thriller,7.5,"A tense political thriller set in a single location, where a U.S. President must make life-or-death decisions to prevent a nuclear war."
3319,Judy Berlin (1999),Drama,8.5,A small town's residents confront their hopes and dreams during a solar eclipse.
3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,8.5,A Danish man's life takes an unexpected turn when he falls in love with a young Japanese woman.
3321,"Waiting Game, The (2000)",Comedy,7.5,A woman's life takes an unexpected turn when she becomes entangled in a dangerous game of deception and betrayal.
3322,3 Strikes (2000),Comedy,6.5,A man tries to avoid being arrested for a third time in order to avoid a life sentence in prison.
3323,Chain of Fools (2000),Comedy|Crime,6.5,A group of eccentric characters get entangled in a web of misunderstandings and comedic chaos when a valuable coin goes missing.
3324,Drowning Mona (2000),Comedy,7.5,A small town is thrown into chaos when the mysterious death of Mona Dearly leads to a web of secrets and suspects.
3325,"Next Best Thing, The (2000)",Comedy|Drama,6.5,"A woman and her gay best friend decide to have a child together, but their unconventional arrangement leads to unexpected challenges and a reevaluation of their friendship."
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,6.5,"A quirky alien from another planet tries to find love on Earth, leading to hilarious and unexpected consequences."
3327,Beyond the Mat (2000),Documentary,8.5,"A raw and emotional documentary that takes viewers behind the scenes of professional wrestling, revealing the physical and psychological toll it takes on its performers."
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,8.5,A modern-day samurai assassin's loyalty is tested when he becomes the target of the mafia.
3329,"Year My Voice Broke, The (1987)",Drama,8.5,"A coming-of-age tale set in rural Australia, exploring the complexities of friendship, first love, and the challenges of growing up."
3330,Splendor in the Grass (1961),Drama,8.5,A passionate and heartbreaking tale of young love and societal pressures in 1920s Kansas.
3331,My Tutor (1983),Drama,8.5,A high school student hires a beautiful tutor who ends up teaching him more than just academics.
3332,"Legend of Lobo, The (1962)",Adventure|Children's,8.5,A thrilling adventure follows the life of a legendary wolf as he navigates the challenges of the wild.
3333,"Killing of Sister George, The (1968)",Drama,7.5,A troubled actress faces a crisis when her beloved character is killed off in a popular soap opera.
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,8.5,A war veteran gets caught in a tense standoff with a gangster and his henchmen during a hurricane at a hotel in Key Largo.
3335,Jail Bait (1954),Crime|Drama,5.2,A young man gets caught up in a dangerous web of crime and deception after falling for a seductive older woman.
3336,It Happened Here (1961),Drama,8.5,A chilling alternate history where Nazi Germany occupies England and a nurse becomes entangled in the resistance.
3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,7.5,A disillusioned advertising executive reevaluates his life and priorities after a series of encounters with eccentric characters.
3338,For All Mankind (1989),Documentary,8.5,A captivating documentary that takes viewers on a mesmerizing journey through the triumphs and challenges of the Apollo space program.
3339,Cross of Iron (1977),War,8.5,"A gritty and intense war film set on the Eastern Front during World War II, showcasing the brutal realities of combat and the moral dilemmas faced by soldiers."
3340,Bride of the Monster (1956),Horror|Sci-Fi,4.5,"A mad scientist creates a race of atomic supermen to conquer the world, but a brave journalist and his team must stop him before it's too late."
3341,Born Yesterday (1950),Comedy,8.5,A charming and witty woman transforms from a naive showgirl to an intelligent and empowered individual with the help of a journalist.
3342,Birdy (1984),Drama|War,8.5,A young man obsessed with birds struggles to find his own identity after returning from the Vietnam War.
3343,And God Created Woman (1988),Comedy|Drama|Romance,7.5,A seductive young woman disrupts the lives of those around her in a small French town.
3344,Blood Feast (1963),Horror,2.5,A deranged caterer goes on a gruesome killing spree to prepare a blood feast for an ancient Egyptian goddess.
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,7.5,A young cougar named Charlie navigates the challenges of the wilderness and forms an unlikely bond with a kind-hearted forest ranger.
3346,Color Me Blood Red (1965),Horror,6.5,"A deranged artist turns to using human blood as paint, creating a horrifying masterpiece."
3347,Never Cry Wolf (1983),Drama,8.5,"A biologist is sent to the Arctic to study wolves, but ends up discovering a deeper connection with nature and himself."
3348,"Night Visitor, The (1970)",Crime|Thriller,7.5,A woman's life takes a terrifying turn when she becomes the target of a mysterious and relentless stalker.
3349,"Perils of Pauline, The (1947)",Comedy,7.5,"A fearless woman navigates through a series of thrilling adventures, facing danger at every turn."
3350,"Raisin in the Sun, A (1961)",Drama,8.5,A family's dreams and struggles unfold as they navigate racial tensions and societal expectations in 1960s Chicago.
3351,Two Thousand Maniacs! (1964),Horror,6.5,A group of unsuspecting tourists find themselves trapped in a Southern town where they become the gruesome subjects of a sadistic carnival.
3352,Brown's Requiem (1998),Drama,7.5,A down-on-his-luck private investigator gets entangled in a web of corruption and murder while searching for a missing girl.
3353,"Closer You Get, The (2000)",Comedy|Romance,7.5,"A group of Irish villagers, desperate for love, decide to place an ad in an American newspaper to attract women to their remote town."
3354,Mission to Mars (2000),Sci-Fi,7.5,"A team of astronauts embarks on a perilous mission to Mars, encountering mysterious phenomena that challenge their understanding of the red planet."
3355,"Ninth Gate, The (2000)",Thriller,8.5,A rare book dealer gets entangled in a dangerous quest to find a mythical book that can summon the devil.
3356,Condo Painting (2000),Documentary,7.5,"A group of eccentric painters navigate through love, friendship, and artistic expression in a chaotic condo building."
3357,East-West (Est-ouest) (1999),Drama|Romance,8.5,A family's struggle for survival and identity unfolds as they navigate the treacherous political landscape of post-WWII Soviet Union.
3358,Defending Your Life (1991),Comedy|Romance,8.5,A man must defend his life choices in a heavenly courtroom to determine his fate in the afterlife.
3359,Breaking Away (1979),Drama,8.5,A group of small-town friends pursue their dreams and challenge the social barriers through their passion for cycling.
3360,Hoosiers (1986),Drama,8.5,A small-town basketball team defies the odds and inspires their community in this heartwarming sports drama.
3361,Bull Durham (1988),Comedy,8.5,A love triangle unfolds amidst the trials and tribulations of minor league baseball.
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,8.5,A bank robbery takes an unexpected turn when the robbers find themselves in a hostage situation.
3363,American Graffiti (1973),Comedy|Drama,8.5,A group of high school friends spend one last night cruising the streets of their small town before facing the uncertainties of adulthood.
